"","dateCrawled","name","seller","offerType","price","abtest","vehicleType","yearOfRegistration","gearbox","powerPS","model","kilometer","monthOfRegistration","fuelType","brand","notRepairedDamage","dateCreated","nrOfPictures","postalCode","lastSeen"
"133181","2016-03-22 19:53:58","Clio_II_Campus","privat","Angebot",2499,"test","kleinwagen",2008,"manuell",58,"clio",90000,9,"benzin","renault","nein","2016-03-22 00:00:00",0,16845,"2016-04-06 14:17:15"
"161787","2016-03-25 14:52:22","Audi_TT_Coupe_3.2_Quattro_Navi/_Bose/_PDC/_Scheckheft","privat","Angebot",13900,"control","coupe",2006,"manuell",250,"tt",150000,11,"benzin","audi","nein","2016-03-25 00:00:00",0,39108,"2016-04-02 18:45:24"
"81944","2016-04-05 08:36:55","Schoener_Scenic_aus_1.Hand_mit_sehr_wenig_Km/Klima_Anhaengerkupplun","privat","Angebot",2490,"test","bus",2002,"automatik",107,"scenic",125000,1,"benzin","renault","nein","2016-04-05 00:00:00",0,12621,"2016-04-05 08:36:55"
"147620","2016-03-11 20:47:01","Opel_Corsa_1_2","privat","Angebot",250,"control","kleinwagen",1996,"manuell",45,"corsa",150000,3,"benzin","opel","","2016-03-11 00:00:00",0,63071,"2016-04-06 03:46:19"
"95395","2016-03-14 09:51:44","VW_Polo_6N_mit_tuev_und_falfdach","privat","Angebot",550,"control","",2017,"manuell",0,"",150000,5,"","volkswagen","","2016-03-14 00:00:00",0,16727,"2016-03-17 21:17:27"
"66989","2016-03-12 00:57:00","Volkswagen_Scirocco_1.4_TSI_Navi_PDC_Sport_Paket_Scheckheft","privat","Angebot",10900,"test","coupe",2009,"manuell",122,"scirocco",70000,10,"benzin","volkswagen","nein","2016-03-12 00:00:00",0,49163,"2016-04-05 19:46:09"
"116202","2016-04-05 12:56:36","Fiat_Punto_188","privat","Angebot",1100,"test","kleinwagen",2000,"manuell",60,"punto",150000,5,"benzin","fiat","nein","2016-04-05 00:00:00",0,77656,"2016-04-05 12:56:36"
"91734","2016-03-12 22:42:55","Mercedes_Benz_W124_200E_Kombi_mit_AHK","privat","Angebot",3200,"control","kombi",1994,"automatik",136,"e_klasse",150000,3,"benzin","mercedes_benz","nein","2016-03-12 00:00:00",0,25376,"2016-04-05 18:44:46"
"86921","2016-03-31 15:36:36","Ford_Focus_Turnier_1.6_16V","privat","Angebot",4600,"control","kombi",2005,"manuell",101,"focus",100000,8,"benzin","ford","nein","2016-03-31 00:00:00",0,74564,"2016-04-06 09:46:17"
"176745","2016-03-30 19:39:13","Fiat_Punto_Evo_1.2_8V_Active","privat","Angebot",5700,"test","kleinwagen",2010,"manuell",65,"punto",40000,10,"benzin","fiat","nein","2016-03-30 00:00:00",0,83708,"2016-04-07 10:46:58"
"117921","2016-04-04 14:39:10","Peugeot_107_70","privat","Angebot",4500,"test","kleinwagen",2008,"manuell",68,"1_reihe",90000,2,"benzin","peugeot","nein","2016-04-04 00:00:00",0,52379,"2016-04-06 15:46:04"
"113781","2016-03-30 17:53:05","Opel_Corsa_1_2_|75PS_|TÜV_neu|_Klima_|Sommer_und_Winterraeder|","privat","Angebot",1950,"control","kleinwagen",2004,"manuell",75,"corsa",150000,2,"benzin","opel","nein","2016-03-30 00:00:00",0,33758,"2016-04-07 08:45:52"
"130095","2016-03-26 17:51:13","BMW_118d_DPF","privat","Angebot",8700,"control","limousine",2008,"manuell",143,"1er",150000,3,"diesel","bmw","nein","2016-03-26 00:00:00",0,50259,"2016-04-06 06:46:06"
"165924","2016-03-16 00:36:21","Volkswagen_Golf_Cabrio","privat","Angebot",2499,"test","cabrio",1985,"manuell",75,"golf",150000,3,"benzin","volkswagen","nein","2016-03-16 00:00:00",0,60486,"2016-04-07 07:15:43"
"69850","2016-03-26 12:55:28","Mercedes_Benz_E_220_T_CDI_Automatik","privat","Angebot",7700,"control","kombi",2006,"automatik",150,"e_klasse",150000,6,"diesel","mercedes_benz","nein","2016-03-26 00:00:00",0,40233,"2016-04-06 00:45:02"
"1166","2016-04-04 13:53:02","Vw_Passat_3C_Kombi","privat","Angebot",4600,"control","kombi",2005,"manuell",140,"passat",150000,12,"diesel","volkswagen","","2016-04-04 00:00:00",0,80634,"2016-04-04 13:53:02"
"53833","2016-04-03 12:51:32","Peugeot_207_VTi_Urban_Move","privat","Angebot",5800,"control","kleinwagen",2009,"manuell",95,"2_reihe",90000,5,"benzin","peugeot","nein","2016-04-03 00:00:00",0,32547,"2016-04-05 11:18:40"
"106789","2016-03-20 00:58:17","Opel_corsa_a_zum_schlachten","privat","Angebot",0,"control","",1995,"",60,"corsa",150000,0,"","opel","ja","2016-03-19 00:00:00",0,6317,"2016-04-06 02:17:18"
"124864","2016-03-09 14:38:20","Mercedes_C180_Esprit_Turmalingruen","privat","Angebot",2000,"test","limousine",1996,"manuell",123,"c_klasse",150000,11,"","mercedes_benz","nein","2016-03-09 00:00:00",0,50969,"2016-04-06 08:16:04"
"109400","2016-03-05 22:32:05","Bmw_318_Tausche_gegen_e36_Cabrio_318","privat","Angebot",0,"test","limousine",1998,"manuell",118,"3er",150000,12,"benzin","bmw","nein","2016-03-05 00:00:00",0,65344,"2016-03-06 00:15:49"
"25923","2016-03-22 20:38:56","Suzuki_Gand_Vitara_mit_TOP_Ausstattung_/_Standheizung","privat","Angebot",8800,"control","suv",2007,"manuell",129,"grand",125000,8,"diesel","suzuki","nein","2016-03-22 00:00:00",0,57319,"2016-03-25 12:49:57"
"184365","2016-03-29 15:51:17","Opel_Corsa_1.2_16V_Sport","privat","Angebot",950,"control","kleinwagen",2001,"manuell",75,"corsa",150000,12,"benzin","opel","nein","2016-03-29 00:00:00",0,83329,"2016-03-29 15:51:17"
"128083","2016-03-31 19:40:20","Ford_fiesta_1_3","privat","Angebot",600,"control","",2017,"manuell",60,"fiesta",150000,0,"benzin","ford","","2016-03-31 00:00:00",0,4603,"2016-03-31 19:40:20"
"61329","2016-03-24 18:37:04","Volvo_S40_1.8_Sport","privat","Angebot",1990,"test","limousine",2003,"manuell",122,"andere",150000,3,"benzin","volvo","nein","2016-03-24 00:00:00",0,9221,"2016-04-05 11:17:34"
"27840","2016-03-28 11:46:10","Opel_Corsa_C_TÜV_NEU_!!!","privat","Angebot",2150,"control","kleinwagen",2001,"manuell",58,"corsa",125000,4,"benzin","opel","","2016-03-28 00:00:00",0,82431,"2016-04-06 13:46:22"
"83487","2016-03-05 17:44:12","Opel_Vectra_1.8","privat","Angebot",500,"test","limousine",1997,"manuell",116,"vectra",150000,1,"benzin","opel","nein","2016-03-05 00:00:00",0,89233,"2016-03-09 16:46:34"
"107839","2016-03-26 14:55:30","Fiat_bravo_198_1.9l_Diesel","privat","Angebot",5900,"control","limousine",2007,"manuell",150,"bravo",150000,0,"diesel","fiat","","2016-03-26 00:00:00",0,72469,"2016-03-26 15:42:09"
"159652","2016-03-21 16:55:07","Honda_Accord_2_0_L_Benziner","privat","Angebot",1050,"control","limousine",1998,"manuell",131,"accord",150000,3,"benzin","honda","nein","2016-03-21 00:00:00",0,38536,"2016-04-06 16:46:54"
"110215","2016-03-21 10:54:30","Mercedes_Benz_CL_600_394_Ps_Stand_seit_2007","privat","Angebot",3450,"test","coupe",1994,"automatik",394,"cl",150000,9,"benzin","mercedes_benz","","2016-03-21 00:00:00",0,4509,"2016-03-22 15:18:43"
"181166","2016-03-22 18:53:05","BMW_316i__HU_07.17_Vollausstattung_Angemeldet","privat","Angebot",1200,"control","coupe",1997,"manuell",102,"3er",150000,7,"benzin","bmw","nein","2016-03-22 00:00:00",0,13086,"2016-04-07 08:45:45"
"12627","2016-03-05 22:46:54","Fiat_Grande_Punto","privat","Angebot",3450,"control","kleinwagen",2009,"manuell",65,"punto",125000,3,"benzin","fiat","nein","2016-03-05 00:00:00",0,63179,"2016-04-05 19:47:00"
"116382","2016-03-31 21:38:39","BMW_420d_Gran_Coupe_xDrive_Sport_Aut._Sport_Line","privat","Angebot",44000,"test","coupe",2015,"automatik",190,"andere",40000,3,"diesel","bmw","nein","2016-03-31 00:00:00",0,81477,"2016-04-06 16:45:27"
"44218","2016-03-20 13:59:22","Volkswagen_Golf_1.9_TDI_Comfortline","privat","Angebot",4700,"test","limousine",2006,"manuell",90,"golf",150000,6,"diesel","volkswagen","nein","2016-03-20 00:00:00",0,49152,"2016-04-02 17:46:13"
"175410","2016-03-09 18:55:15","chrysler_neon","privat","Angebot",500,"test","limousine",1997,"automatik",133,"andere",150000,6,"benzin","chrysler","ja","2016-03-09 00:00:00",0,40227,"2016-04-07 14:57:33"
"162960","2016-03-31 11:58:44","Passat_3bg_Variant_1.9_TDI","privat","Angebot",2800,"control","kombi",2004,"manuell",101,"passat",150000,3,"diesel","volkswagen","","2016-03-31 00:00:00",0,57610,"2016-04-01 21:30:55"
"114827","2016-03-31 00:59:23","MINI_Cooper_S_Vollausstattung__scheckheftg.","privat","Angebot",14490,"control","kleinwagen",2011,"manuell",184,"cooper",70000,5,"benzin","mini","nein","2016-03-30 00:00:00",0,38465,"2016-04-06 01:17:05"
"79421","2016-03-12 01:00:47","Mercedes_Benz_C_200_T_/_**_AMG_Styling_**_Comand_**_Xenon_**","privat","Angebot",21200,"test","kombi",2011,"manuell",184,"c_klasse",90000,7,"benzin","mercedes_benz","nein","2016-03-12 00:00:00",0,79102,"2016-04-05 19:45:18"
"50427","2016-03-28 19:46:22","Smart_cabrio","privat","Angebot",750,"control","cabrio",2000,"",54,"fortwo",150000,3,"benzin","smart","nein","2016-03-28 00:00:00",0,44145,"2016-04-07 02:15:41"
"84269","2016-03-30 14:54:13","Golf_4__20_Monate_Tuev_!!!!!","privat","Angebot",0,"control","kleinwagen",1998,"manuell",75,"golf",150000,8,"","volkswagen","nein","2016-03-30 00:00:00",0,49356,"2016-04-05 03:18:02"
"119562","2016-03-06 14:43:15","Dacicia_Logan_1_6_L_87_PS_guter_Zustand_mit_Tuev_/_AU","privat","Angebot",2950,"test","kombi",2008,"manuell",85,"logan",150000,5,"benzin","dacia","nein","2016-03-06 00:00:00",0,65549,"2016-03-08 11:45:40"
"158773","2016-03-15 20:36:24","Renault_Clio_2/_Bj._2001/_1_2l/_75PS/_TÜV_BIS_11/16","privat","Angebot",399,"test","kleinwagen",2001,"manuell",75,"clio",150000,0,"benzin","renault","ja","2016-03-15 00:00:00",0,10997,"2016-03-15 20:36:24"
"135649","2016-03-29 09:50:23","Mercedes_Benz_E280_7G_TRONIC","privat","Angebot",7800,"test","kombi",2008,"automatik",231,"e_klasse",150000,7,"benzin","mercedes_benz","nein","2016-03-29 00:00:00",0,45770,"2016-04-05 19:17:33"
"154646","2016-03-15 03:03:03","Mondeo_Bj_98___ohne_TÜV_zum_Ausschlachten","privat","Angebot",200,"test","kombi",1998,"manuell",66,"mondeo",150000,5,"benzin","ford","ja","2016-03-15 00:00:00",0,15831,"2016-03-20 01:45:09"
"183053","2016-03-14 12:57:57","Opel_Corsa_1.2_16V_Selection_Comfort","privat","Angebot",1850,"test","kleinwagen",2001,"manuell",75,"corsa",150000,6,"benzin","opel","nein","2016-03-14 00:00:00",0,7743,"2016-03-20 00:18:02"
"82327","2016-03-21 19:43:59","Optisch_ein_paar_Macken_technisch_top","privat","Angebot",1250,"test","kleinwagen",2007,"manuell",0,"andere",100000,5,"benzin","chevrolet","","2016-03-21 00:00:00",0,44629,"2016-03-21 19:43:59"
"25481","2016-03-21 19:43:31","Skoda_Fabia","privat","Angebot",5200,"test","kombi",2009,"manuell",69,"fabia",90000,12,"benzin","skoda","","2016-03-21 00:00:00",0,86925,"2016-04-06 21:47:24"
"168763","2016-03-06 14:40:25","Vw_Polo_1.2_Oringal105.000km","privat","Angebot",1850,"test","kleinwagen",2001,"manuell",64,"polo",125000,12,"benzin","volkswagen","nein","2016-03-06 00:00:00",0,65931,"2016-03-10 19:15:25"
"166167","2016-03-17 10:48:32","Volkswagen_Golf_3","privat","Angebot",900,"test","limousine",1996,"automatik",75,"golf",70000,2,"benzin","volkswagen","nein","2016-03-17 00:00:00",0,96120,"2016-03-17 10:48:32"
"2536","2016-04-01 10:57:00","Audi_A6_Avant_1.8_T","privat","Angebot",1499,"control","kombi",1998,"manuell",150,"a6",150000,7,"benzin","audi","nein","2016-04-01 00:00:00",0,16225,"2016-04-03 07:17:35"
"110387","2016-04-03 20:40:48","SEAT_Ibiza_1.4_16V_Sport_Kleinwagen","privat","Angebot",4250,"test","kleinwagen",2006,"manuell",86,"ibiza",100000,8,"benzin","seat","nein","2016-04-03 00:00:00",0,93309,"2016-04-05 21:17:02"
"74769","2016-03-31 10:36:58","Toyota_Auris_1.6","privat","Angebot",6299,"control","limousine",2011,"manuell",132,"auris",150000,1,"benzin","toyota","nein","2016-03-31 00:00:00",0,49179,"2016-04-06 03:15:36"
"32152","2016-03-31 19:40:02","Citroën_C5_Kombi_2.2_HDI_Exclusive","privat","Angebot",2800,"control","kombi",2004,"automatik",133,"c5",150000,5,"diesel","citroen","nein","2016-03-31 00:00:00",0,21698,"2016-03-31 19:40:02"
"170940","2016-03-31 00:37:03","Mercedes_Benz_C_220_AMG_Umbau","privat","Angebot",11950,"control","limousine",2008,"manuell",170,"c_klasse",150000,5,"diesel","mercedes_benz","nein","2016-03-31 00:00:00",0,64807,"2016-04-06 01:16:42"
"185645","2016-03-15 23:36:18","Ford_Mondeo___Bastlerfahrzeug__zum_herrichten_o._ausschlachten","privat","Angebot",450,"control","kombi",2000,"manuell",85,"mondeo",150000,7,"benzin","ford","nein","2016-03-15 00:00:00",0,21354,"2016-04-06 00:46:16"
"107750","2016-03-27 18:47:16","MINI_Cooper_Cabrio","privat","Angebot",15999,"control","cabrio",2011,"manuell",122,"cooper",60000,7,"benzin","mini","nein","2016-03-27 00:00:00",0,71570,"2016-04-05 15:18:28"
"149311","2016-03-31 18:36:24","Opel_Astra_1.6_Top_Anfaengerauto_und_mehr","privat","Angebot",400,"control","limousine",1999,"manuell",75,"astra",150000,5,"benzin","opel","nein","2016-03-31 00:00:00",0,92224,"2016-04-06 13:45:31"
"135622","2016-03-27 13:53:05","Fiat_Punto_zum_ausschlachten","privat","Angebot",150,"test","kleinwagen",1997,"manuell",55,"punto",150000,1,"benzin","fiat","nein","2016-03-27 00:00:00",0,90762,"2016-03-27 13:53:05"
"46929","2016-04-03 09:49:59","Opel_Astra","privat","Angebot",1450,"control","limousine",2001,"automatik",0,"astra",125000,4,"benzin","opel","","2016-04-03 00:00:00",0,82229,"2016-04-07 10:45:40"
"142644","2016-03-19 16:29:14","Seat_Alhambra_1.9_TDI","privat","Angebot",2700,"control","bus",2003,"",0,"alhambra",150000,8,"diesel","seat","nein","2016-03-19 00:00:00",0,55128,"2016-03-27 15:47:58"
"46576","2016-03-10 10:47:27","Ford_Mondeo_Turnier_1.8_TDCi_Ghia","privat","Angebot",8800,"test","kombi",2008,"manuell",125,"mondeo",150000,5,"diesel","ford","nein","2016-03-10 00:00:00",0,66292,"2016-03-14 23:44:36"
"56987","2016-03-15 17:43:10","Matiz_0.8_Klima","privat","Angebot",500,"control","kleinwagen",2000,"manuell",50,"matiz",150000,6,"benzin","daewoo","nein","2016-03-15 00:00:00",0,41539,"2016-03-22 20:48:37"
"88463","2016-03-11 19:53:27","KIA_PRIDE___Kleinwagen","privat","Angebot",300,"test","kleinwagen",1995,"manuell",60,"andere",150000,0,"benzin","kia","nein","2016-03-11 00:00:00",0,50823,"2016-03-16 08:46:55"
"171781","2016-03-17 10:51:18","Audi_80_in_gutem_Zustand","privat","Angebot",1420,"control","limousine",1993,"manuell",0,"",150000,0,"benzin","audi","nein","2016-03-17 00:00:00",0,35794,"2016-03-18 21:29:34"
"42575","2016-03-07 20:43:46","Nissan_Qashqai_Acenta","privat","Angebot",9500,"test","suv",2007,"manuell",140,"",100000,10,"benzin","nissan","nein","2016-03-07 00:00:00",0,86695,"2016-04-03 14:46:32"
"48235","2016-03-28 21:49:03","GOLF_3_GTI","privat","Angebot",1500,"control","",2000,"manuell",115,"golf",150000,1,"benzin","volkswagen","","2016-03-28 00:00:00",0,2906,"2016-04-07 04:45:23"
"36835","2016-04-04 17:56:14","Vw_Passat_Tdi_Baujahr_2007","privat","Angebot",5400,"test","kombi",2007,"manuell",140,"passat",150000,0,"diesel","volkswagen","nein","2016-04-04 00:00:00",0,45138,"2016-04-06 19:48:40"
"10334","2016-03-30 13:42:17","Audi_A6_Avant_2.8","privat","Angebot",2190,"test","kombi",2000,"automatik",193,"a6",150000,5,"benzin","audi","nein","2016-03-30 00:00:00",0,94036,"2016-04-07 04:15:42"
"134595","2016-03-05 19:41:14","Nissan_Pathfinder_2.5_dCi_Premium_3_5t_AHK","privat","Angebot",12450,"test","suv",2006,"manuell",174,"andere",125000,4,"diesel","nissan","nein","2016-03-05 00:00:00",0,83676,"2016-03-19 17:46:16"
"52281","2016-03-25 17:57:53","Fiat_Seicento_Tuev_04/2017_54PS","privat","Angebot",1050,"test","kleinwagen",2003,"manuell",54,"seicento",150000,11,"benzin","fiat","","2016-03-25 00:00:00",0,22851,"2016-04-01 03:16:17"
"38166","2016-03-29 21:39:09","Peugeot_206_CC_Roland_Garros_136PS__Leder__vorne_2_3cm_tiefer","privat","Angebot",3299,"test","cabrio",2003,"manuell",136,"2_reihe",125000,9,"benzin","peugeot","","2016-03-29 00:00:00",0,39387,"2016-04-04 07:16:37"
"8013","2016-03-10 14:56:44","Opel_Vivaro_2.0_CDTI_L1H1","privat","Angebot",7990,"test","bus",2007,"manuell",90,"vivaro",125000,11,"diesel","opel","ja","2016-03-10 00:00:00",0,47506,"2016-03-30 21:45:41"
"95770","2016-03-23 07:54:04","Mercedes_Benz_220_Rechtslenker_Franzoesische_Papiere_1973_Oldtimer","privat","Angebot",5999,"control","limousine",1973,"automatik",60,"e_klasse",90000,1,"benzin","mercedes_benz","nein","2016-03-23 00:00:00",0,76646,"2016-04-07 06:16:36"
"177600","2016-03-08 08:36:25","Volkswagen_Passat_Variant_2.0_TDI_DPF_Sportline","privat","Angebot",6900,"test","kombi",2006,"manuell",140,"passat",150000,5,"diesel","volkswagen","nein","2016-03-08 00:00:00",0,55590,"2016-03-15 00:46:18"
"168724","2016-03-13 00:43:10","Volkswagen_Sharan_2.0_TDI_DPF_Comfortline_1Hd_7_Sitze_Navi","privat","Angebot",6800,"control","bus",2006,"manuell",140,"sharan",150000,7,"diesel","volkswagen","nein","2016-03-12 00:00:00",0,30926,"2016-04-05 22:16:49"
"70241","2016-04-03 21:53:54","Mercedes_benz_Ml400_cdi_Final_Edition_Navi_Xenon_Led","privat","Angebot",12500,"test","suv",2004,"automatik",250,"m_klasse",150000,12,"diesel","mercedes_benz","nein","2016-04-03 00:00:00",0,12209,"2016-04-05 23:15:33"
"157539","2016-03-10 20:55:01","Toyota_MR_2_Roadster_SMT","privat","Angebot",5200,"test","cabrio",2001,"automatik",140,"andere",150000,6,"benzin","toyota","nein","2016-03-10 00:00:00",0,66333,"2016-04-06 19:18:17"
"96760","2016-03-11 15:44:37","Audi_A6_avant_TDI_2.7_Multitronic","privat","Angebot",15500,"test","kombi",2009,"automatik",190,"a6",125000,7,"diesel","audi","nein","2016-03-11 00:00:00",0,27578,"2016-03-17 23:15:51"
"55418","2016-03-10 18:36:58","Mitsubishi_Colt_1.1","privat","Angebot",1900,"test","limousine",2004,"manuell",75,"colt",80000,8,"benzin","mitsubishi","nein","2016-03-10 00:00:00",0,22087,"2016-03-14 16:48:10"
"110233","2016-03-26 19:53:20","Audi_80_TDI_Europa__Airbag__Klima__Nichtraucher__sehr_gepflegt_..","privat","Angebot",1500,"control","limousine",1994,"manuell",90,"80",150000,7,"diesel","audi","nein","2016-03-26 00:00:00",0,66606,"2016-03-28 09:45:46"
"100657","2016-03-10 12:46:07","Ford_Galaxy_1.9TDI","privat","Angebot",4300,"test","bus",2005,"manuell",116,"galaxy",150000,11,"diesel","ford","nein","2016-03-10 00:00:00",0,12309,"2016-03-12 01:45:23"
"153201","2016-03-20 15:53:28","Mercedes_C_Klasse_Coupe_**Vollauststattung**_97000_Km","privat","Angebot",4600,"control","coupe",2004,"manuell",0,"c_klasse",100000,10,"benzin","mercedes_benz","","2016-03-20 00:00:00",0,66663,"2016-04-01 00:16:58"
"5501","2016-03-24 15:38:53","Mitsubishi_Colt_1.1_ClearTec_Motion","privat","Angebot",5350,"test","limousine",2013,"manuell",75,"colt",50000,1,"benzin","mitsubishi","nein","2016-03-24 00:00:00",0,13189,"2016-03-24 15:38:53"
"154880","2016-04-02 09:45:00","Opel_astra_h","privat","Angebot",5500,"control","",2016,"manuell",90,"astra",100000,6,"benzin","opel","nein","2016-04-02 00:00:00",0,6729,"2016-04-06 07:16:00"
"26339","2016-04-03 11:37:18","Ford_S_Max_2.0_TDCi_DPF_Aut._Titanium","privat","Angebot",10990,"control","bus",2008,"automatik",140,"s_max",150000,5,"diesel","ford","nein","2016-04-03 00:00:00",0,52525,"2016-04-07 12:44:43"
"60932","2016-03-13 18:47:19","Ford_Mondeo_Kombi","privat","Angebot",1,"test","kombi",2006,"manuell",116,"mondeo",150000,6,"","ford","nein","2016-03-13 00:00:00",0,36318,"2016-03-16 15:49:18"
"181170","2016-03-20 23:48:25","Arosa_1_0_MPI_Bastelauto","privat","Angebot",650,"control","kleinwagen",2002,"manuell",50,"arosa",150000,0,"benzin","seat","ja","2016-03-20 00:00:00",0,38524,"2016-03-21 00:43:08"
"123238","2016-04-02 22:41:11","Volkswagen_Golf_1.9_TDI_Special","privat","Angebot",2500,"test","limousine",2002,"manuell",101,"golf",150000,7,"diesel","volkswagen","ja","2016-04-02 00:00:00",0,35260,"2016-04-06 23:44:47"
"158431","2016-03-07 19:43:22","Renault_Kangoo_1.4","privat","Angebot",600,"control","bus",1998,"manuell",75,"kangoo",150000,7,"benzin","renault","nein","2016-03-07 00:00:00",0,88250,"2016-03-27 13:46:34"
"29236","2016-03-08 19:46:15","Mercedes_E200_Automatik_Amg_Paket_Voll","privat","Angebot",7999,"test","limousine",2004,"automatik",163,"e_klasse",150000,1,"lpg","mercedes_benz","nein","2016-03-08 00:00:00",0,13593,"2016-03-14 13:45:04"
"58285","2016-03-27 21:37:38","Mercedes_w124_250D","privat","Angebot",4500,"test","limousine",1993,"manuell",90,"e_klasse",150000,0,"diesel","mercedes_benz","nein","2016-03-27 00:00:00",0,21769,"2016-04-05 21:45:45"
"11627","2016-03-17 23:52:12","BMW_330i_E90_mit_LPG_Gasanlage","privat","Angebot",9490,"control","limousine",2005,"manuell",258,"3er",150000,3,"lpg","bmw","nein","2016-03-17 00:00:00",0,32545,"2016-03-23 17:15:36"
"108491","2016-03-29 19:47:06","320_d_Edition_Sport","privat","Angebot",2200,"control","limousine",2003,"",0,"3er",150000,11,"diesel","bmw","nein","2016-03-29 00:00:00",0,40591,"2016-03-29 19:47:06"
"59536","2016-03-10 20:37:22","Audi_A4_Avant_2.7_TDI_DPF_multitronic","privat","Angebot",5000,"test","kombi",2007,"automatik",179,"a4",150000,12,"diesel","audi","ja","2016-03-10 00:00:00",0,52152,"2016-04-06 05:46:26"
